video_id,clip_id,start,end,start_in_seconds,end_in_seconds
aQtPOiovlzM,aQtPOiovlzM.0006363.0006372,01:46:03.695,01:46:12.317,6363,6372
8eAfanM6EWo,8eAfanM6EWo.0003766.0003775,01:02:46.578,01:02:55.548,3766,3775
zbDkqgOlLac,zbDkqgOlLac.0005691.0005695,01:34:51.667,01:34:55.753,5691,5695
XLO7YM1unKo,XLO7YM1unKo.0002991.0003000,00:49:51.559,00:50:00.755,2991,3000
Ts1QlN0uLz8,Ts1QlN0uLz8.0000939.0000945,00:15:39.184,00:15:45.997,939,945
mlifFvlt3PQ,mlifFvlt3PQ.0000026.0000035,00:00:26.383,00:00:35.779,26,35
9ff-i89ZCAE,9ff-i89ZCAE.0008470.0008474,02:21:10.333,02:21:14.093,8470,8474
NFzU1RNwgRk,NFzU1RNwgRk.0000795.0000802,00:13:15.443,00:13:22.167,795,802
3gtPBzoW5I8,3gtPBzoW5I8.0009371.0009381,02:36:11.279,02:36:21.207,9371,9381
8eAfanM6EWo,8eAfanM6EWo.0005060.0005072,01:24:20.129,01:24:32.406,5060,5072
9IC2EmQUx5E,9IC2EmQUx5E.0004816.0004840,01:20:16.708,01:20:40.653,4816,4840
nxy6fHm96Ns,nxy6fHm96Ns.0002165.0002174,00:36:05.770,00:36:14.924,2165,2174
wmGOAhV0vHc,wmGOAhV0vHc.0004885.0004895,01:21:25.605,01:21:35.151,4885,4895
cU9g6FKO-Z0,cU9g6FKO-Z0.0000972.0000977,00:16:12.729,00:16:17.025,972,977
8eAfanM6EWo,8eAfanM6EWo.0000617.0000625,00:10:17.928,00:10:25.780,617,625
Ramsj3rqh_M,Ramsj3rqh_M.0003037.0003046,00:50:37.881,00:50:46.447,3037,3046
8eAfanM6EWo,8eAfanM6EWo.0006582.0006586,01:49:42.225,01:49:46.132,6582,6586
uGnvayaksyc,uGnvayaksyc.0003396.0003401,00:56:36.433,00:56:41.136,3396,3401
W1CTZzE52RQ,W1CTZzE52RQ.0005862.0005867,01:37:42.126,01:37:47.947,5862,5867
-UoIABOaiXk,-UoIABOaiXk.0001619.0001629,00:26:59.299,00:27:09.783,1619,1629
hQdlJOvQbyc,hQdlJOvQbyc.0000344.0000351,00:05:44.594,00:05:51.474,344,351
ots57cB5-Co,ots57cB5-Co.0005774.0005780,01:36:14.180,01:36:20.097,5774,5780
3gtPBzoW5I8,3gtPBzoW5I8.0004970.0004998,01:22:50.723,01:23:18.411,4970,4998
zbDkqgOlLac,zbDkqgOlLac.0002047.0002057,00:34:07.352,00:34:17.198,2047,2057
BIWReJJP1rE,BIWReJJP1rE.0007332.0007335,02:02:12.452,02:02:15.560,7332,7335
mslhh-d9KD8,mslhh-d9KD8.0000473.0000478,00:07:53.166,00:07:58.886,473,478
W1CTZzE52RQ,W1CTZzE52RQ.0002356.0002377,00:39:16.772,00:39:37.367,2356,2377
cnQXu7Mw0GM,cnQXu7Mw0GM.0002314.0002322,00:38:34.703,00:38:42.234,2314,2322
zbDkqgOlLac,zbDkqgOlLac.0009201.0009206,02:33:21.800,02:33:26.430,9201,9206
mslhh-d9KD8,mslhh-d9KD8.0000717.0000729,00:11:57.108,00:12:09.006,717,729
BIWReJJP1rE,BIWReJJP1rE.0007151.0007167,01:59:11.067,01:59:27.424,7151,7167
VpRGQkSZgrU,VpRGQkSZgrU.0004778.0004783,01:19:38.384,01:19:43.658,4778,4783
Kjw9SWuqcZI,Kjw9SWuqcZI.0002818.0002825,00:46:58.644,00:47:05.671,2818,2825
tj5Oxwbxe9c,tj5Oxwbxe9c.0002618.0002629,00:43:38.970,00:43:49.996,2618,2629
s_PFLeOKK8U,s_PFLeOKK8U.0003166.0003180,00:52:46.991,00:53:00.988,3166,3180
EEZIGgQfkCI,EEZIGgQfkCI.0004381.0004392,01:13:01.936,01:13:12.921,4381,4392
pLifvTWuvHg,pLifvTWuvHg.0003916.0003941,01:05:16.108,01:05:41.322,3916,3941
W7CwD5Tc6UI,W7CwD5Tc6UI.0002460.0002473,00:41:00.584,00:41:13.943,2460,2473
aQtPOiovlzM,aQtPOiovlzM.0000587.0000593,00:09:47.920,00:09:53.559,587,593
i9k8VWiE0F8,i9k8VWiE0F8.0001748.0001763,00:29:08.340,00:29:23.372,1748,1763
3gtPBzoW5I8,3gtPBzoW5I8.0010144.0010150,02:49:04.084,02:49:10.409,10144,10150
3gtPBzoW5I8,3gtPBzoW5I8.0006061.0006065,01:41:01.015,01:41:05.161,6061,6065
3gtPBzoW5I8,3gtPBzoW5I8.0003881.0003885,01:04:41.480,01:04:45.847,3881,3885
8eAfanM6EWo,8eAfanM6EWo.0001831.0001839,00:30:31.159,00:30:39.240,1831,1839
NFzU1RNwgRk,NFzU1RNwgRk.0002615.0002621,00:43:35.897,00:43:41.211,2615,2621
9IC2EmQUx5E,9IC2EmQUx5E.0005742.0005759,01:35:42.086,01:35:59.147,5742,5759
nxy6fHm96Ns,nxy6fHm96Ns.0000100.0000106,00:01:40.553,00:01:46.231,100,106
wmGOAhV0vHc,wmGOAhV0vHc.0006029.0006043,01:40:29.829,01:40:43.164,6029,6043
3gtPBzoW5I8,3gtPBzoW5I8.0006153.0006160,01:42:33.470,01:42:40.980,6153,6160
9IC2EmQUx5E,9IC2EmQUx5E.0007692.0007700,02:08:12.599,02:08:20.468,7692,7700
zbDkqgOlLac,zbDkqgOlLac.0006234.0006237,01:43:54.937,01:43:57.785,6234,6237
3gtPBzoW5I8,3gtPBzoW5I8.0004818.0004831,01:20:18.408,01:20:31.774,4818,4831
NFzU1RNwgRk,NFzU1RNwgRk.0002129.0002144,00:35:29.712,00:35:44.838,2129,2144
BIWReJJP1rE,BIWReJJP1rE.0005160.0005173,01:26:00.463,01:26:13.866,5160,5173
8eAfanM6EWo,8eAfanM6EWo.0005623.0005632,01:33:43.831,01:33:52.728,5623,5632
U1NdjBLQW90,U1NdjBLQW90.0000171.0000182,00:02:51.579,00:03:02.499,171,182
W1CTZzE52RQ,W1CTZzE52RQ.0001850.0001878,00:30:50.318,00:31:18.174,1850,1878
zbDkqgOlLac,zbDkqgOlLac.0005896.0005900,01:38:16.939,01:38:20.795,5896,5900
zbDkqgOlLac,zbDkqgOlLac.0009725.0009732,02:42:05.535,02:42:12.409,9725,9732
8eAfanM6EWo,8eAfanM6EWo.0006967.0006971,01:56:07.895,01:56:11.964,6967,6971
W1CTZzE52RQ,W1CTZzE52RQ.0000296.0000307,00:04:56.487,00:05:07.108,296,307
mslhh-d9KD8,mslhh-d9KD8.0001024.0001030,00:17:04.546,00:17:10.348,1024,1030
pLifvTWuvHg,pLifvTWuvHg.0006996.0007002,01:56:36.128,01:56:42.453,6996,7002
Kjw9SWuqcZI,Kjw9SWuqcZI.0005218.0005225,01:26:58.658,01:27:05.773,5218,5225
vSn8RsHf6JU,vSn8RsHf6JU.0005145.0005163,01:25:45.662,01:26:03.448,5145,5163
-UoIABOaiXk,-UoIABOaiXk.0001124.0001130,00:18:44.661,00:18:50.348,1124,1130
aQtPOiovlzM,aQtPOiovlzM.0005545.0005566,01:32:25.196,01:32:46.738,5545,5566
vSn8RsHf6JU,vSn8RsHf6JU.0007067.0007074,01:57:47.441,01:57:54.347,7067,7074
jPC77tf8RUk,jPC77tf8RUk.0006073.0006094,01:41:13.311,01:41:34.686,6073,6094
Ramsj3rqh_M,Ramsj3rqh_M.0002402.0002419,00:40:02.253,00:40:19.117,2402,2419
BIWReJJP1rE,BIWReJJP1rE.0005738.0005757,01:35:38.855,01:35:57.060,5738,5757
3gtPBzoW5I8,3gtPBzoW5I8.0006833.0006842,01:53:53.289,01:54:02.067,6833,6842
wKL8oQY5zT8,wKL8oQY5zT8.0000040.0000045,00:00:40.481,00:00:45.596,40,45
1EFjWo8N1oA,1EFjWo8N1oA.0008315.0008324,02:18:35.137,02:18:44.667,8315,8324
1EFjWo8N1oA,1EFjWo8N1oA.0006528.0006544,01:48:48.172,01:49:04.162,6528,6544
cU9g6FKO-Z0,cU9g6FKO-Z0.0002433.0002440,00:40:33.464,00:40:40.856,2433,2440
3gtPBzoW5I8,3gtPBzoW5I8.0005566.0005576,01:32:46.373,01:32:56.654,5566,5576
3gtPBzoW5I8,3gtPBzoW5I8.0008515.0008522,02:21:55.957,02:22:02.723,8515,8522
-UoIABOaiXk,-UoIABOaiXk.0003443.0003447,00:57:23.911,00:57:27.535,3443,3447
BIWReJJP1rE,BIWReJJP1rE.0004957.0004975,01:22:37.015,01:22:55.058,4957,4975
W1CTZzE52RQ,W1CTZzE52RQ.0006166.0006179,01:42:46.424,01:42:59.591,6166,6179
BIWReJJP1rE,BIWReJJP1rE.0002913.0002916,00:48:33.544,00:48:36.918,2913,2916
zbDkqgOlLac,zbDkqgOlLac.0001524.0001529,00:25:24.123,00:25:29.482,1524,1529
-UoIABOaiXk,-UoIABOaiXk.0002475.0002477,00:41:15.155,00:41:17.352,2475,2477
wmGOAhV0vHc,wmGOAhV0vHc.0007215.0007217,02:00:15.113,02:00:17.643,7215,7217
3gtPBzoW5I8,3gtPBzoW5I8.0003718.0003728,01:01:58.509,01:02:08.353,3718,3728
i9k8VWiE0F8,i9k8VWiE0F8.0000703.0000722,00:11:43.100,00:12:02.440,703,722
pLifvTWuvHg,pLifvTWuvHg.0002031.0002037,00:33:51.921,00:33:57.959,2031,2037
I77lY7IWHXo,I77lY7IWHXo.0003043.0003049,00:50:43.462,00:50:49.711,3043,3049
9ff-i89ZCAE,9ff-i89ZCAE.0007253.0007256,02:00:53.869,02:00:56.508,7253,7256
uGnvayaksyc,uGnvayaksyc.0003126.0003138,00:52:06.275,00:52:18.500,3126,3138
9IC2EmQUx5E,9IC2EmQUx5E.0006308.0006318,01:45:08.124,01:45:18.820,6308,6318
cnQXu7Mw0GM,cnQXu7Mw0GM.0001743.0001749,00:29:03.201,00:29:09.507,1743,1749
W1CTZzE52RQ,W1CTZzE52RQ.0000960.0000965,00:16:00.072,00:16:05.732,960,965
NFzU1RNwgRk,NFzU1RNwgRk.0002842.0002854,00:47:22.596,00:47:34.865,2842,2854
s_PFLeOKK8U,s_PFLeOKK8U.0002257.0002267,00:37:37.196,00:37:47.745,2257,2267
JvsqNlgYDFc,JvsqNlgYDFc.0008194.0008215,02:16:34.006,02:16:55.213,8194,8215
9ff-i89ZCAE,9ff-i89ZCAE.0006120.0006134,01:42:00.963,01:42:14.207,6120,6134
s_PFLeOKK8U,s_PFLeOKK8U.0002470.0002480,00:41:10.082,00:41:20.377,2470,2480
ots57cB5-Co,ots57cB5-Co.0005176.0005182,01:26:16.401,01:26:22.340,5176,5182
mlifFvlt3PQ,mlifFvlt3PQ.0000040.0000045,00:00:40.032,00:00:45.608,40,45
9IC2EmQUx5E,9IC2EmQUx5E.0007593.0007600,02:06:33.923,02:06:40.355,7593,7600
BIWReJJP1rE,BIWReJJP1rE.0005221.0005224,01:27:01.287,01:27:04.168,5221,5224
BIWReJJP1rE,BIWReJJP1rE.0007268.0007286,02:01:08.033,02:01:26.135,7268,7286
_wtP0M3KCc0,_wtP0M3KCc0.0001349.0001356,00:22:29.989,00:22:36.659,1349,1356
8eAfanM6EWo,8eAfanM6EWo.0000415.0000431,00:06:55.081,00:07:11.170,415,431
W1CTZzE52RQ,W1CTZzE52RQ.0006220.0006233,01:43:40.868,01:43:53.039,6220,6233
vSn8RsHf6JU,vSn8RsHf6JU.0006370.0006378,01:46:10.244,01:46:18.338,6370,6378
BIWReJJP1rE,BIWReJJP1rE.0000084.0000088,00:01:24.308,00:01:28.524,84,88
XLO7YM1unKo,XLO7YM1unKo.0001978.0001988,00:32:58.384,00:33:08.504,1978,1988
NFzU1RNwgRk,NFzU1RNwgRk.0002445.0002453,00:40:45.556,00:40:53.831,2445,2453
BIWReJJP1rE,BIWReJJP1rE.0007127.0007133,01:58:47.258,01:58:53.782,7127,7133
jPC77tf8RUk,jPC77tf8RUk.0007799.0007804,02:09:59.069,02:10:04.623,7799,7804
3gtPBzoW5I8,3gtPBzoW5I8.0005943.0005970,01:39:03.501,01:39:30.068,5943,5970
9ff-i89ZCAE,9ff-i89ZCAE.0002593.0002598,00:43:13.993,00:43:18.427,2593,2598
W1CTZzE52RQ,W1CTZzE52RQ.0003300.0003310,00:55:00.042,00:55:10.253,3300,3310
jPC77tf8RUk,jPC77tf8RUk.0008082.0008087,02:14:42.015,02:14:47.319,8082,8087
8eAfanM6EWo,8eAfanM6EWo.0004134.0004140,01:08:54.920,01:09:00.553,4134,4140
3gtPBzoW5I8,3gtPBzoW5I8.0007677.0007685,02:07:57.440,02:08:05.867,7677,7685
XLO7YM1unKo,XLO7YM1unKo.0002675.0002693,00:44:35.473,00:44:53.477,2675,2693
3gtPBzoW5I8,3gtPBzoW5I8.0000971.0000978,00:16:11.657,00:16:18.408,971,978
9IC2EmQUx5E,9IC2EmQUx5E.0003450.0003457,00:57:30.955,00:57:37.797,3450,3457
pLifvTWuvHg,pLifvTWuvHg.0005502.0005507,01:31:42.047,01:31:47.405,5502,5507
zbDkqgOlLac,zbDkqgOlLac.0008855.0008859,02:27:35.412,02:27:39.328,8855,8859
zbDkqgOlLac,zbDkqgOlLac.0005194.0005215,01:26:34.067,01:26:55.052,5194,5215
zbDkqgOlLac,zbDkqgOlLac.0005326.0005337,01:28:46.540,01:28:57.938,5326,5337
Ramsj3rqh_M,Ramsj3rqh_M.0000472.0000478,00:07:52.080,00:07:58.349,472,478
wKL8oQY5zT8,wKL8oQY5zT8.0002714.0002724,00:45:14.278,00:45:24.481,2714,2724
BIWReJJP1rE,BIWReJJP1rE.0004628.0004655,01:17:08.741,01:17:35.176,4628,4655
uGnvayaksyc,uGnvayaksyc.0004613.0004637,01:16:53.733,01:17:17.481,4613,4637
W1CTZzE52RQ,W1CTZzE52RQ.0004740.0004760,01:19:00.468,01:19:20.773,4740,4760
nxy6fHm96Ns,nxy6fHm96Ns.0001374.0001380,00:22:54.499,00:23:00.665,1374,1380
3gtPBzoW5I8,3gtPBzoW5I8.0003035.0003052,00:50:35.463,00:50:52.785,3035,3052
9ff-i89ZCAE,9ff-i89ZCAE.0004754.0004767,01:19:14.602,01:19:27.759,4754,4767
wKL8oQY5zT8,wKL8oQY5zT8.0006284.0006291,01:44:44.928,01:44:51.553,6284,6291
i9k8VWiE0F8,i9k8VWiE0F8.0002467.0002477,00:41:07.124,00:41:17.180,2467,2477
zbDkqgOlLac,zbDkqgOlLac.0006242.0006248,01:44:02.400,01:44:08.098,6242,6248
8eAfanM6EWo,8eAfanM6EWo.0004874.0004890,01:21:14.661,01:21:30.849,4874,4890
EEZIGgQfkCI,EEZIGgQfkCI.0003033.0003056,00:50:33.043,00:50:56.410,3033,3056
9ff-i89ZCAE,9ff-i89ZCAE.0007957.0007968,02:12:37.642,02:12:48.345,7957,7968
8eAfanM6EWo,8eAfanM6EWo.0005149.0005166,01:25:49.856,01:26:06.803,5149,5166
vSn8RsHf6JU,vSn8RsHf6JU.0006606.0006625,01:50:06.628,01:50:25.653,6606,6625
vSn8RsHf6JU,vSn8RsHf6JU.0001139.0001144,00:18:59.803,00:19:04.884,1139,1144
BIWReJJP1rE,BIWReJJP1rE.0001776.0001786,00:29:36.475,00:29:46.832,1776,1786
jPC77tf8RUk,jPC77tf8RUk.0006213.0006217,01:43:33.774,01:43:37.335,6213,6217
I77lY7IWHXo,I77lY7IWHXo.0002666.0002673,00:44:26.791,00:44:33.768,2666,2673
zbDkqgOlLac,zbDkqgOlLac.0001843.0001859,00:30:43.167,00:30:59.957,1843,1859
W1CTZzE52RQ,W1CTZzE52RQ.0006454.0006470,01:47:34.037,01:47:50.579,6454,6470
I77lY7IWHXo,I77lY7IWHXo.0003466.0003469,00:57:46.015,00:57:49.178,3466,3469
p4uXWCGs2tQ,p4uXWCGs2tQ.0000699.0000706,00:11:39.015,00:11:46.964,699,706
WhhUMO5C0SE,WhhUMO5C0SE.0005111.0005125,01:25:11.715,01:25:25.062,5111,5125
9ff-i89ZCAE,9ff-i89ZCAE.0005266.0005275,01:27:46.665,01:27:55.691,5266,5275
NFzU1RNwgRk,NFzU1RNwgRk.0002730.0002738,00:45:30.901,00:45:38.590,2730,2738
BIWReJJP1rE,BIWReJJP1rE.0004421.0004424,01:13:41.099,01:13:44.221,4421,4424
ots57cB5-Co,ots57cB5-Co.0001695.0001706,00:28:15.953,00:28:26.207,1695,1706
ots57cB5-Co,ots57cB5-Co.0005277.0005294,01:27:57.660,01:28:14.940,5277,5294
3gtPBzoW5I8,3gtPBzoW5I8.0006585.0006590,01:49:45.994,01:49:50.557,6585,6590
3gtPBzoW5I8,3gtPBzoW5I8.0004507.0004515,01:15:07.741,01:15:15.585,4507,4515
aQtPOiovlzM,aQtPOiovlzM.0003654.0003657,01:00:54.832,01:00:57.966,3654,3657
zbDkqgOlLac,zbDkqgOlLac.0007540.0007545,02:05:40.988,02:05:45.937,7540,7545
8eAfanM6EWo,8eAfanM6EWo.0001958.0001968,00:32:38.510,00:32:48.663,1958,1968
i9k8VWiE0F8,i9k8VWiE0F8.0002717.0002725,00:45:17.750,00:45:25.750,2717,2725
W1CTZzE52RQ,W1CTZzE52RQ.0006020.0006027,01:40:20.705,01:40:27.288,6020,6027
aQtPOiovlzM,aQtPOiovlzM.0006865.0006870,01:54:25.684,01:54:30.522,6865,6870
9IC2EmQUx5E,9IC2EmQUx5E.0005496.0005503,01:31:36.086,01:31:43.657,5496,5503
uGnvayaksyc,uGnvayaksyc.0000340.0000345,00:05:40.406,00:05:45.922,340,345
BIWReJJP1rE,BIWReJJP1rE.0004374.0004394,01:12:54.373,01:13:14.710,4374,4394
NFzU1RNwgRk,NFzU1RNwgRk.0001598.0001629,00:26:38.836,00:27:09.188,1598,1629
Kjw9SWuqcZI,Kjw9SWuqcZI.0004016.0004022,01:06:56.063,01:07:02.052,4016,4022
tj5Oxwbxe9c,tj5Oxwbxe9c.0002392.0002406,00:39:52.355,00:40:06.929,2392,2406
W7CwD5Tc6UI,W7CwD5Tc6UI.0004571.0004574,01:16:11.261,01:16:14.722,4571,4574
9IC2EmQUx5E,9IC2EmQUx5E.0001295.0001302,00:21:35.240,00:21:42.419,1295,1302
3gtPBzoW5I8,3gtPBzoW5I8.0006504.0006512,01:48:24.198,01:48:32.356,6504,6512
mlifFvlt3PQ,mlifFvlt3PQ.0000197.0000204,00:03:17.843,00:03:24.111,197,204
K_Vx-cEz2NQ,K_Vx-cEz2NQ.0000876.0000881,00:14:36.690,00:14:41.813,876,881
zbDkqgOlLac,zbDkqgOlLac.0008708.0008720,02:25:08.283,02:25:20.006,8708,8720
_wtP0M3KCc0,_wtP0M3KCc0.0001474.0001480,00:24:34.160,00:24:40.870,1474,1480
BIWReJJP1rE,BIWReJJP1rE.0003293.0003316,00:54:53.041,00:55:16.328,3293,3316
W1CTZzE52RQ,W1CTZzE52RQ.0000311.0000317,00:05:11.550,00:05:17.606,311,317
ots57cB5-Co,ots57cB5-Co.0008167.0008171,02:16:07.460,02:16:11.240,8167,8171
9ff-i89ZCAE,9ff-i89ZCAE.0003583.0003586,00:59:43.513,00:59:46.752,3583,3586
I77lY7IWHXo,I77lY7IWHXo.0002545.0002561,00:42:25.105,00:42:41.829,2545,2561
W7CwD5Tc6UI,W7CwD5Tc6UI.0001383.0001387,00:23:03.321,00:23:07.946,1383,1387
1EFjWo8N1oA,1EFjWo8N1oA.0002872.0002874,00:47:52.272,00:47:54.353,2872,2874
JvsqNlgYDFc,JvsqNlgYDFc.0008822.0008830,02:27:02.306,02:27:10.469,8822,8830
Ws3dWpf5PWo,Ws3dWpf5PWo.0006844.0006860,01:54:04.467,01:54:20.817,6844,6860
NFzU1RNwgRk,NFzU1RNwgRk.0002342.0002363,00:39:02.737,00:39:23.401,2342,2363
pLifvTWuvHg,pLifvTWuvHg.0003038.0003064,00:50:38.130,00:51:04.200,3038,3064
BIWReJJP1rE,BIWReJJP1rE.0000452.0000460,00:07:32.799,00:07:40.878,452,460
wKL8oQY5zT8,wKL8oQY5zT8.0002350.0002355,00:39:10.580,00:39:15.305,2350,2355
EEZIGgQfkCI,EEZIGgQfkCI.0000446.0000449,00:07:26.102,00:07:29.672,446,449
W7CwD5Tc6UI,W7CwD5Tc6UI.0001892.0001909,00:31:32.360,00:31:49.773,1892,1909
9ff-i89ZCAE,9ff-i89ZCAE.0006603.0006615,01:50:03.820,01:50:15.347,6603,6615
-UoIABOaiXk,-UoIABOaiXk.0000454.0000477,00:07:34.922,00:07:57.207,454,477
KRMM5Lw-kKU,KRMM5Lw-kKU.0005056.0005061,01:24:16.440,01:24:21.640,5056,5061
jPC77tf8RUk,jPC77tf8RUk.0004851.0004860,01:20:51.373,01:21:00.350,4851,4860
NFzU1RNwgRk,NFzU1RNwgRk.0001970.0001980,00:32:50.806,00:33:00.672,1970,1980
i9k8VWiE0F8,i9k8VWiE0F8.0000763.0000788,00:12:43.940,00:13:08.320,763,788
3gtPBzoW5I8,3gtPBzoW5I8.0002027.0002051,00:33:47.832,00:34:11.565,2027,2051
W1CTZzE52RQ,W1CTZzE52RQ.0001704.0001713,00:28:24.731,00:28:33.780,1704,1713
hQdlJOvQbyc,hQdlJOvQbyc.0001453.0001458,00:24:13.969,00:24:18.399,1453,1458
3gtPBzoW5I8,3gtPBzoW5I8.0009228.0009238,02:33:48.646,02:33:58.620,9228,9238
i9k8VWiE0F8,i9k8VWiE0F8.0002683.0002704,00:44:43.702,00:45:04.460,2683,2704
EEZIGgQfkCI,EEZIGgQfkCI.0003161.0003178,00:52:41.184,00:52:58.426,3161,3178
9ff-i89ZCAE,9ff-i89ZCAE.0008513.0008531,02:21:53.636,02:22:11.738,8513,8531
zbDkqgOlLac,zbDkqgOlLac.0007943.0007949,02:12:23.244,02:12:29.262,7943,7949
R02ljlzvh_A,R02ljlzvh_A.0001884.0001890,00:31:24.053,00:31:30.506,1884,1890
pLifvTWuvHg,pLifvTWuvHg.0005693.0005705,01:34:53.944,01:35:05.518,5693,5705
JAsin26V3TI,JAsin26V3TI.0004046.0004049,01:07:26.101,01:07:29.523,4046,4049
zbDkqgOlLac,zbDkqgOlLac.0008128.0008137,02:15:28.567,02:15:37.304,8128,8137
R02ljlzvh_A,R02ljlzvh_A.0001925.0001938,00:32:05.373,00:32:18.021,1925,1938
aQtPOiovlzM,aQtPOiovlzM.0003040.0003045,00:50:40.683,00:50:45.725,3040,3045
9ff-i89ZCAE,9ff-i89ZCAE.0001870.0001879,00:31:10.683,00:31:19.609,1870,1879
9IC2EmQUx5E,9IC2EmQUx5E.0005884.0005896,01:38:04.765,01:38:16.909,5884,5896
pLifvTWuvHg,pLifvTWuvHg.0008348.0008358,02:19:08.659,02:19:18.265,8348,8358
W1CTZzE52RQ,W1CTZzE52RQ.0005299.0005304,01:28:19.181,01:28:24.658,5299,5304
XLO7YM1unKo,XLO7YM1unKo.0003171.0003178,00:52:51.561,00:52:58.536,3171,3178
W1CTZzE52RQ,W1CTZzE52RQ.0000450.0000465,00:07:30.969,00:07:45.930,450,465
GZpT2vmB43w,GZpT2vmB43w.0000516.0000528,00:08:36.552,00:08:48.596,516,528
9ff-i89ZCAE,9ff-i89ZCAE.0006004.0006018,01:40:04.130,01:40:18.304,6004,6018
i9k8VWiE0F8,i9k8VWiE0F8.0000971.0000978,00:16:11.866,00:16:18.260,971,978
W1CTZzE52RQ,W1CTZzE52RQ.0003014.0003017,00:50:14.687,00:50:17.852,3014,3017
uGnvayaksyc,uGnvayaksyc.0004128.0004142,01:08:48.058,01:09:02.493,4128,4142
ButwZZXxhDM,ButwZZXxhDM.0002068.0002075,00:34:28.073,00:34:35.561,2068,2075
Q5a9p6Ls2rs,Q5a9p6Ls2rs.0000995.0001003,00:16:35.356,00:16:43.270,995,1003
R02ljlzvh_A,R02ljlzvh_A.0000331.0000334,00:05:31.763,00:05:34.872,331,334
BIWReJJP1rE,BIWReJJP1rE.0007058.0007064,01:57:38.266,01:57:44.455,7058,7064
pLifvTWuvHg,pLifvTWuvHg.0004187.0004197,01:09:47.013,01:09:57.397,4187,4197
9IC2EmQUx5E,9IC2EmQUx5E.0001310.0001318,00:21:50.763,00:21:58.669,1310,1318
8eAfanM6EWo,8eAfanM6EWo.0007291.0007298,02:01:31.506,02:01:38.006,7291,7298
3gtPBzoW5I8,3gtPBzoW5I8.0000927.0000934,00:15:27.990,00:15:34.105,927,934
s_PFLeOKK8U,s_PFLeOKK8U.0001060.0001072,00:17:40.275,00:17:52.324,1060,1072
I77lY7IWHXo,I77lY7IWHXo.0002580.0002585,00:43:00.447,00:43:05.200,2580,2585
pLifvTWuvHg,pLifvTWuvHg.0000992.0001001,00:16:32.130,00:16:41.648,992,1001
XLO7YM1unKo,XLO7YM1unKo.0002530.0002535,00:42:10.128,00:42:15.014,2530,2535
8eAfanM6EWo,8eAfanM6EWo.0003901.0003909,01:05:01.748,01:05:09.584,3901,3909
zbDkqgOlLac,zbDkqgOlLac.0006927.0006943,01:55:27.436,01:55:43.717,6927,6943
vSn8RsHf6JU,vSn8RsHf6JU.0001470.0001489,00:24:30.004,00:24:49.510,1470,1489
1EFjWo8N1oA,1EFjWo8N1oA.0001268.0001281,00:21:08.457,00:21:21.754,1268,1281
jPC77tf8RUk,jPC77tf8RUk.0004148.0004153,01:09:08.384,01:09:13.023,4148,4153
XLO7YM1unKo,XLO7YM1unKo.0001639.0001645,00:27:19.557,00:27:25.879,1639,1645
EEZIGgQfkCI,EEZIGgQfkCI.0006180.0006183,01:43:00.842,01:43:03.014,6180,6183
Kjw9SWuqcZI,Kjw9SWuqcZI.0001619.0001632,00:26:59.453,00:27:12.439,1619,1632
jPC77tf8RUk,jPC77tf8RUk.0005353.0005379,01:29:13.728,01:29:39.493,5353,5379
K_Vx-cEz2NQ,K_Vx-cEz2NQ.0002849.0002863,00:47:29.181,00:47:43.703,2849,2863
3gtPBzoW5I8,3gtPBzoW5I8.0003166.0003177,00:52:46.749,00:52:57.275,3166,3177
DJ8KDdN1OsA,DJ8KDdN1OsA.0000757.0000773,00:12:37.147,00:12:53.124,757,773
Q5a9p6Ls2rs,Q5a9p6Ls2rs.0002798.0002803,00:46:38.404,00:46:43.127,2798,2803
9IC2EmQUx5E,9IC2EmQUx5E.0005277.0005283,01:27:57.148,01:28:03.250,5277,5283
Ramsj3rqh_M,Ramsj3rqh_M.0002940.0002944,00:49:00.360,00:49:04.175,2940,2944
I77lY7IWHXo,I77lY7IWHXo.0002253.0002274,00:37:33.670,00:37:54.818,2253,2274
BIWReJJP1rE,BIWReJJP1rE.0000142.0000145,00:02:22.280,00:02:25.157,142,145
v7PglYyVLPQ,v7PglYyVLPQ.0001695.0001699,00:28:15.193,00:28:19.239,1695,1699
s_PFLeOKK8U,s_PFLeOKK8U.0000595.0000604,00:09:55.266,00:10:04.582,595,604
9ff-i89ZCAE,9ff-i89ZCAE.0001773.0001779,00:29:33.952,00:29:39.335,1773,1779
3gtPBzoW5I8,3gtPBzoW5I8.0005737.0005745,01:35:37.834,01:35:45.426,5737,5745
tj5Oxwbxe9c,tj5Oxwbxe9c.0001114.0001118,00:18:34.191,00:18:38.855,1114,1118
JvsqNlgYDFc,JvsqNlgYDFc.0000421.0000435,00:07:01.087,00:07:15.111,421,435
vSn8RsHf6JU,vSn8RsHf6JU.0002663.0002670,00:44:23.325,00:44:30.264,2663,2670
9ff-i89ZCAE,9ff-i89ZCAE.0005082.0005089,01:24:42.180,01:24:49.657,5082,5089
3gtPBzoW5I8,3gtPBzoW5I8.0007969.0007975,02:12:49.750,02:12:55.532,7969,7975
pLifvTWuvHg,pLifvTWuvHg.0008436.0008440,02:20:36.945,02:20:40.799,8436,8440
wmGOAhV0vHc,wmGOAhV0vHc.0001168.0001171,00:19:28.721,00:19:31.552,1168,1171
