video_id,clip_id,start,end,start_in_seconds,end_in_seconds
lHeaHSJF9mc,lHeaHSJF9mc.0008549.0008552,02:22:29.600,02:22:32.700,8549,8552
WUNSX-9BEMg,WUNSX-9BEMg.0004844.0004846,01:20:44.471,01:20:46.013,4844,4846
8W6tY_wdPDk,8W6tY_wdPDk.0005287.0005288,01:28:07.470,01:28:08.470,5287,5288
nXbFJ323fR4,nXbFJ323fR4.0005696.0005700,01:34:56.500,01:35:00.766,5696,5700
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0006045.0006046,01:40:45.866,01:40:46.928,6045,6046
cysIRmL-dhw,cysIRmL-dhw.0001155.0001156,00:19:15.218,00:19:16.381,1155,1156
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0005169.0005171,01:26:09.629,01:26:11.427,5169,5171
q5AWYMSYaAk,q5AWYMSYaAk.0006645.0006651,01:50:45.190,01:50:51.152,6645,6651
5qB7TWrnoCw,5qB7TWrnoCw.0004742.0004748,01:19:02.199,01:19:08.261,4742,4748
OlipsnmPDlA,OlipsnmPDlA.0003450.0003459,00:57:30.572,00:57:39.248,3450,3459
kDhN7W8uEKE,kDhN7W8uEKE.0007473.0007481,02:04:33.580,02:04:41.290,7473,7481
v-5VPQfu_5E,v-5VPQfu_5E.0001110.0001112,00:18:30.205,00:18:32.956,1110,1112
BiwUXvTYyHk,BiwUXvTYyHk.0001850.0001853,00:30:50.953,00:30:53.981,1850,1853
vSn8RsHf6JU,vSn8RsHf6JU.0005030.0005031,01:23:50.800,01:23:51.805,5030,5031
q_didaRhkOU,q_didaRhkOU.0003230.0003235,00:53:50.370,00:53:55.280,3230,3235
vSn8RsHf6JU,vSn8RsHf6JU.0006565.0006567,01:49:25.337,01:49:27.318,6565,6567
8W6tY_wdPDk,8W6tY_wdPDk.0005779.0005780,01:36:19.430,01:36:20.430,5779,5780
P_jZLwDKub4,P_jZLwDKub4.0001904.0001906,00:31:44.996,00:31:46.610,1904,1906
WMuYDqYjO7E,WMuYDqYjO7E.0000261.0000263,00:04:21.434,00:04:23.207,261,263
lHeaHSJF9mc,lHeaHSJF9mc.0000322.0000323,00:05:22.266,00:05:23.872,322,323
nXbFJ323fR4,nXbFJ323fR4.0007840.0007842,02:10:40.571,02:10:42.105,7840,7842
EqWPe2Od89o,EqWPe2Od89o.0005490.0005493,01:31:30.500,01:31:33.413,5490,5493
BC3h_9R1hS8,BC3h_9R1hS8.0001177.0001178,00:19:37.029,00:19:38.029,1177,1178
8W6tY_wdPDk,8W6tY_wdPDk.0004740.0004741,01:19:00.880,01:19:01.880,4740,4741
hnloinV6LFA,hnloinV6LFA.0002867.0002869,00:47:47.000,00:47:49.078,2867,2869
TVy2hkF_G9c,TVy2hkF_G9c.0006493.0006494,01:48:13.194,01:48:14.317,6493,6494
OlipsnmPDlA,OlipsnmPDlA.0003790.0003792,01:03:10.260,01:03:12.260,3790,3792
TVy2hkF_G9c,TVy2hkF_G9c.0002282.0002283,00:38:02.077,00:38:03.457,2282,2283
5qB7TWrnoCw,5qB7TWrnoCw.0003586.0003590,00:59:46.983,00:59:50.202,3586,3590
KDZ50j4ElT8,KDZ50j4ElT8.0007517.0007522,02:05:17.860,02:05:22.594,7517,7522
WUNSX-9BEMg,WUNSX-9BEMg.0000506.0000521,00:08:26.770,00:08:41.495,506,521
hnloinV6LFA,hnloinV6LFA.0001383.0001384,00:23:03.703,00:23:04.803,1383,1384
hnloinV6LFA,hnloinV6LFA.0000952.0000953,00:15:52.041,00:15:53.620,952,953
aHo7BQ7tFeI,aHo7BQ7tFeI.0001997.0001998,00:33:17.365,00:33:18.544,1997,1998
PseanCUn9Do,PseanCUn9Do.0004555.0004559,01:15:55.991,01:15:59.085,4555,4559
nXbFJ323fR4,nXbFJ323fR4.0001601.0001604,00:26:41.514,00:26:44.678,1601,1604
EqWPe2Od89o,EqWPe2Od89o.0004525.0004527,01:15:25.881,01:15:27.401,4525,4527
kDhN7W8uEKE,kDhN7W8uEKE.0002023.0002026,00:33:43.802,00:33:46.210,2023,2026
nXbFJ323fR4,nXbFJ323fR4.0002773.0002776,00:46:13.571,00:46:16.038,2773,2776
OlipsnmPDlA,OlipsnmPDlA.0001528.0001529,00:25:28.693,00:25:29.922,1528,1529
WUNSX-9BEMg,WUNSX-9BEMg.0000076.0000079,00:01:16.482,00:01:19.975,76,79
o_bTQCDwkYA,o_bTQCDwkYA.0002297.0002299,00:38:17.031,00:38:19.797,2297,2299
kDhN7W8uEKE,kDhN7W8uEKE.0007201.0007205,02:00:01.753,02:00:05.143,7201,7205
WMuYDqYjO7E,WMuYDqYjO7E.0000592.0000604,00:09:52.385,00:10:04.113,592,604
rIXydAiYy_E,rIXydAiYy_E.0000277.0000278,00:04:37.687,00:04:38.687,277,278
5qB7TWrnoCw,5qB7TWrnoCw.0004697.0004707,01:18:17.363,01:18:27.011,4697,4707
8W6tY_wdPDk,8W6tY_wdPDk.0000155.0000156,00:02:35.768,00:02:36.768,155,156
8W6tY_wdPDk,8W6tY_wdPDk.0002879.0002881,00:47:59.840,00:48:01.165,2879,2881
nXbFJ323fR4,nXbFJ323fR4.0007599.0007601,02:06:39.729,02:06:41.462,7599,7601
FmRC5c4_Odk,FmRC5c4_Odk.0001039.0001041,00:17:19.305,00:17:21.585,1039,1041
FmRC5c4_Odk,FmRC5c4_Odk.0005089.0005092,01:24:49.425,01:24:52.574,5089,5092
g6s0LJyRkQw,g6s0LJyRkQw.0000829.0000838,00:13:49.048,00:13:58.244,829,838
BC3h_9R1hS8,BC3h_9R1hS8.0001363.0001371,00:22:43.582,00:22:51.803,1363,1371
nXbFJ323fR4,nXbFJ323fR4.0004134.0004137,01:08:54.774,01:08:57.302,4134,4137
EqWPe2Od89o,EqWPe2Od89o.0006400.0006402,01:46:40.260,01:46:42.660,6400,6402
EqWPe2Od89o,EqWPe2Od89o.0000488.0000489,00:08:08.484,00:08:09.684,488,489
IDBLfpy15Jk,IDBLfpy15Jk.0000542.0000547,00:09:02.858,00:09:07.164,542,547
EqWPe2Od89o,EqWPe2Od89o.0005478.0005480,01:31:18.947,01:31:20.681,5478,5480
EqWPe2Od89o,EqWPe2Od89o.0000028.0000029,00:00:28.931,00:00:29.931,28,29
gvoKkcw61pA,gvoKkcw61pA.0001306.0001308,00:21:46.839,00:21:48.021,1306,1308
q5AWYMSYaAk,q5AWYMSYaAk.0000271.0000273,00:04:31.879,00:04:33.764,271,273
5qB7TWrnoCw,5qB7TWrnoCw.0005694.0005697,01:34:54.202,01:34:57.545,5694,5697
BC3h_9R1hS8,BC3h_9R1hS8.0001073.0001076,00:17:53.298,00:17:56.743,1073,1076
IDBLfpy15Jk,IDBLfpy15Jk.0000558.0000560,00:09:18.839,00:09:20.109,558,560
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0000354.0000356,00:05:54.948,00:05:56.023,354,356
8W6tY_wdPDk,8W6tY_wdPDk.0002116.0002118,00:35:16.960,00:35:18.211,2116,2118
P_jZLwDKub4,P_jZLwDKub4.0000872.0000875,00:14:32.561,00:14:35.420,872,875
8W6tY_wdPDk,8W6tY_wdPDk.0002406.0002407,00:40:06.084,00:40:07.084,2406,2407
KDZ50j4ElT8,KDZ50j4ElT8.0000378.0000379,00:06:18.028,00:06:19.691,378,379
5qB7TWrnoCw,5qB7TWrnoCw.0004697.0004707,01:18:17.363,01:18:27.011,4697,4707
EqWPe2Od89o,EqWPe2Od89o.0000585.0000588,00:09:45.883,00:09:48.669,585,588
aHo7BQ7tFeI,aHo7BQ7tFeI.0004188.0004192,01:09:48.194,01:09:52.221,4188,4192
_YW4I_NM1B0,_YW4I_NM1B0.0006911.0006913,01:55:11.443,01:55:13.847,6911,6913
EqWPe2Od89o,EqWPe2Od89o.0009221.0009224,02:33:41.832,02:33:44.320,9221,9224
kDhN7W8uEKE,kDhN7W8uEKE.0008177.0008179,02:16:17.668,02:16:19.348,8177,8179
aHo7BQ7tFeI,aHo7BQ7tFeI.0009097.0009101,02:31:37.806,02:31:41.817,9097,9101
o_bTQCDwkYA,o_bTQCDwkYA.0006554.0006557,01:49:14.983,01:49:17.449,6554,6557
vSn8RsHf6JU,vSn8RsHf6JU.0008624.0008626,02:23:44.460,02:23:46.475,8624,8626
FmRC5c4_Odk,FmRC5c4_Odk.0007247.0007253,02:00:47.937,02:00:53.678,7247,7253
vSn8RsHf6JU,vSn8RsHf6JU.0004222.0004226,01:10:22.033,01:10:26.367,4222,4226
EqWPe2Od89o,EqWPe2Od89o.0009153.0009154,02:32:33.715,02:32:34.915,9153,9154
s6vN0Sl2F1c,s6vN0Sl2F1c.0000896.0000900,00:14:56.740,00:15:00.445,896,900
IDBLfpy15Jk,IDBLfpy15Jk.0007472.0007474,02:04:32.690,02:04:34.261,7472,7474
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0001224.0001227,00:20:24.760,00:20:27.205,1224,1227
s6vN0Sl2F1c,s6vN0Sl2F1c.0006346.0006349,01:45:46.091,01:45:49.179,6346,6349
i9k8VWiE0F8,i9k8VWiE0F8.0002959.0002960,00:49:19.252,00:49:20.452,2959,2960
vSn8RsHf6JU,vSn8RsHf6JU.0005619.0005620,01:33:39.386,01:33:40.698,5619,5620
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0005643.0005645,01:34:03.057,01:34:05.450,5643,5645
BiwUXvTYyHk,BiwUXvTYyHk.0005173.0005175,01:26:13.900,01:26:15.580,5173,5175
s6vN0Sl2F1c,s6vN0Sl2F1c.0005098.0005100,01:24:58.702,01:25:00.309,5098,5100
IDBLfpy15Jk,IDBLfpy15Jk.0003863.0003865,01:04:23.683,01:04:25.683,3863,3865
BC3h_9R1hS8,BC3h_9R1hS8.0001257.0001264,00:20:57.613,00:21:04.942,1257,1264
EqWPe2Od89o,EqWPe2Od89o.0009335.0009339,02:35:35.862,02:35:39.672,9335,9339
5qB7TWrnoCw,5qB7TWrnoCw.0000845.0000849,00:14:05.400,00:14:09.180,845,849
q5AWYMSYaAk,q5AWYMSYaAk.0001636.0001638,00:27:16.507,00:27:18.665,1636,1638
8W6tY_wdPDk,8W6tY_wdPDk.0000521.0000523,00:08:41.840,00:08:43.440,521,523
_YW4I_NM1B0,_YW4I_NM1B0.0003080.0003082,00:51:20.904,00:51:22.941,3080,3082
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0001520.0001521,00:25:20.488,00:25:21.488,1520,1521
aHo7BQ7tFeI,aHo7BQ7tFeI.0002211.0002213,00:36:51.584,00:36:53.022,2211,2213
OlipsnmPDlA,OlipsnmPDlA.0009156.0009161,02:32:36.882,02:32:41.264,9156,9161
WUNSX-9BEMg,WUNSX-9BEMg.0006973.0006975,01:56:13.865,01:56:15.037,6973,6975
vSn8RsHf6JU,vSn8RsHf6JU.0007118.0007119,01:58:38.330,01:58:39.981,7118,7119
8W6tY_wdPDk,8W6tY_wdPDk.0004081.0004083,01:08:01.495,01:08:03.630,4081,4083
q5AWYMSYaAk,q5AWYMSYaAk.0004210.0004213,01:10:10.634,01:10:13.936,4210,4213
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0002551.0002552,00:42:31.371,00:42:32.647,2551,2552
nXbFJ323fR4,nXbFJ323fR4.0001276.0001280,00:21:16.740,00:21:20.457,1276,1280
LNU4BaGjSG8,LNU4BaGjSG8.0001578.0001583,00:26:18.627,00:26:23.800,1578,1583
_YW4I_NM1B0,_YW4I_NM1B0.0004922.0004925,01:22:02.895,01:22:05.602,4922,4925
gvoKkcw61pA,gvoKkcw61pA.0000561.0000562,00:09:21.429,00:09:22.913,561,562
5qB7TWrnoCw,5qB7TWrnoCw.0005576.0005581,01:32:56.015,01:33:01.068,5576,5581
o_bTQCDwkYA,o_bTQCDwkYA.0006923.0006925,01:55:23.856,01:55:25.602,6923,6925
IDBLfpy15Jk,IDBLfpy15Jk.0005116.0005118,01:25:16.851,01:25:18.441,5116,5118
aHo7BQ7tFeI,aHo7BQ7tFeI.0008882.0008885,02:28:02.796,02:28:05.372,8882,8885
FmRC5c4_Odk,FmRC5c4_Odk.0005416.0005421,01:30:16.557,01:30:21.580,5416,5421
1SGseAUC_sc,1SGseAUC_sc.0002322.0002324,00:38:42.857,00:38:44.795,2322,2324
TVy2hkF_G9c,TVy2hkF_G9c.0005818.0005821,01:36:58.186,01:37:01.403,5818,5821
TVy2hkF_G9c,TVy2hkF_G9c.0010305.0010306,02:51:45.373,02:51:46.722,10305,10306
vSn8RsHf6JU,vSn8RsHf6JU.0009146.0009156,02:32:26.204,02:32:36.882,9146,9156
_YW4I_NM1B0,_YW4I_NM1B0.0004533.0004535,01:15:33.028,01:15:35.732,4533,4535
BiwUXvTYyHk,BiwUXvTYyHk.0001709.0001716,00:28:29.220,00:28:36.016,1709,1716
KDZ50j4ElT8,KDZ50j4ElT8.0000423.0000426,00:07:03.723,00:07:06.991,423,426
PseanCUn9Do,PseanCUn9Do.0002462.0002470,00:41:02.071,00:41:10.827,2462,2470
OlipsnmPDlA,OlipsnmPDlA.0001366.0001368,00:22:46.539,00:22:48.349,1366,1368
TVy2hkF_G9c,TVy2hkF_G9c.0003171.0003175,00:52:51.184,00:52:55.288,3171,3175
FmRC5c4_Odk,FmRC5c4_Odk.0007274.0007275,02:01:14.340,02:01:15.654,7274,7275
lHeaHSJF9mc,lHeaHSJF9mc.0001643.0001645,00:27:23.618,00:27:25.157,1643,1645
P_jZLwDKub4,P_jZLwDKub4.0000120.0000121,00:02:00.190,00:02:01.338,120,121
v-5VPQfu_5E,v-5VPQfu_5E.0003114.0003118,00:51:54.610,00:51:58.789,3114,3118
v-5VPQfu_5E,v-5VPQfu_5E.0003917.0003920,01:05:17.213,01:05:20.168,3917,3920
8jVMrjcr2vc,8jVMrjcr2vc.0003150.0003152,00:52:30.849,00:52:32.840,3150,3152
nXbFJ323fR4,nXbFJ323fR4.0003424.0003428,00:57:04.492,00:57:08.534,3424,3428
1SGseAUC_sc,1SGseAUC_sc.0003121.0003127,00:52:01.521,00:52:07.737,3121,3127
TVy2hkF_G9c,TVy2hkF_G9c.0003943.0003957,01:05:43.470,01:05:57.150,3943,3957
BC3h_9R1hS8,BC3h_9R1hS8.0000642.0000643,00:10:42.170,00:10:43.412,642,643
hnloinV6LFA,hnloinV6LFA.0009930.0009944,02:45:30.750,02:45:44.352,9930,9944
q5AWYMSYaAk,q5AWYMSYaAk.0008617.0008621,02:23:37.367,02:23:41.165,8617,8621
KDZ50j4ElT8,KDZ50j4ElT8.0008919.0008921,02:28:39.649,02:28:41.856,8919,8921
hnloinV6LFA,hnloinV6LFA.0000964.0000966,00:16:04.896,00:16:06.253,964,966
nXbFJ323fR4,nXbFJ323fR4.0006414.0006416,01:46:54.620,01:46:56.300,6414,6416
TVy2hkF_G9c,TVy2hkF_G9c.0003943.0003957,01:05:43.470,01:05:57.150,3943,3957
8jVMrjcr2vc,8jVMrjcr2vc.0000082.0000084,00:01:22.984,00:01:24.929,82,84
TVy2hkF_G9c,TVy2hkF_G9c.0009505.0009508,02:38:25.479,02:38:28.654,9505,9508
EqWPe2Od89o,EqWPe2Od89o.0007568.0007575,02:06:08.219,02:06:15.730,7568,7575
q5AWYMSYaAk,q5AWYMSYaAk.0007783.0007784,02:09:43.377,02:09:44.867,7783,7784
FmRC5c4_Odk,FmRC5c4_Odk.0008681.0008682,02:24:41.270,02:24:42.739,8681,8682
5qB7TWrnoCw,5qB7TWrnoCw.0000753.0000754,00:12:33.569,00:12:34.702,753,754
OlipsnmPDlA,OlipsnmPDlA.0008967.0008973,02:29:27.860,02:29:33.106,8967,8973
KDZ50j4ElT8,KDZ50j4ElT8.0004258.0004262,01:10:58.494,01:11:02.445,4258,4262
v-5VPQfu_5E,v-5VPQfu_5E.0004615.0004617,01:16:55.939,01:16:57.212,4615,4617
JvsqNlgYDFc,JvsqNlgYDFc.0008329.0008330,02:18:49.273,02:18:50.456,8329,8330
o_bTQCDwkYA,o_bTQCDwkYA.0005386.0005387,01:29:46.155,01:29:47.345,5386,5387
TVy2hkF_G9c,TVy2hkF_G9c.0003960.0003967,01:06:00.046,01:06:07.614,3960,3967
EqWPe2Od89o,EqWPe2Od89o.0002366.0002368,00:39:26.369,00:39:28.235,2366,2368
IDBLfpy15Jk,IDBLfpy15Jk.0007215.0007216,02:00:15.025,02:00:16.231,7215,7216
OlipsnmPDlA,OlipsnmPDlA.0004393.0004396,01:13:13.847,01:13:16.381,4393,4396
o_bTQCDwkYA,o_bTQCDwkYA.0001411.0001417,00:23:31.917,00:23:37.068,1411,1417
s6vN0Sl2F1c,s6vN0Sl2F1c.0006291.0006295,01:44:51.877,01:44:55.797,6291,6295
aHo7BQ7tFeI,aHo7BQ7tFeI.0000046.0000047,00:00:46.112,00:00:47.682,46,47
FmRC5c4_Odk,FmRC5c4_Odk.0007206.0007210,02:00:06.900,02:00:10.732,7206,7210
FmRC5c4_Odk,FmRC5c4_Odk.0005581.0005582,01:33:01.078,01:33:02.820,5581,5582
gvoKkcw61pA,gvoKkcw61pA.0002794.0002796,00:46:34.804,00:46:36.490,2794,2796
nXbFJ323fR4,nXbFJ323fR4.0000984.0000986,00:16:24.500,00:16:26.273,984,986
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0004718.0004721,01:18:38.368,01:18:41.327,4718,4721
JvsqNlgYDFc,JvsqNlgYDFc.0003875.0003876,01:04:35.496,01:04:36.885,3875,3876
hnloinV6LFA,hnloinV6LFA.0005992.0005993,01:39:52.165,01:39:53.438,5992,5993
q5AWYMSYaAk,q5AWYMSYaAk.0003455.0003461,00:57:35.023,00:57:41.400,3455,3461
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0004229.0004230,01:10:29.297,01:10:30.317,4229,4230
KDZ50j4ElT8,KDZ50j4ElT8.0008117.0008119,02:15:17.420,02:15:19.008,8117,8119
8jVMrjcr2vc,8jVMrjcr2vc.0004200.0004202,01:10:00.372,01:10:02.218,4200,4202
q5AWYMSYaAk,q5AWYMSYaAk.0000560.0000563,00:09:20.060,00:09:23.039,560,563
vSn8RsHf6JU,vSn8RsHf6JU.0006628.0006631,01:50:28.669,01:50:31.614,6628,6631
OlipsnmPDlA,OlipsnmPDlA.0009055.0009058,02:30:55.540,02:30:58.765,9055,9058
vSn8RsHf6JU,vSn8RsHf6JU.0009095.0009100,02:31:35.806,02:31:40.711,9095,9100
CDQQiBdx_uM,CDQQiBdx_uM.0000472.0000473,00:07:52.179,00:07:53.777,472,473
8jVMrjcr2vc,8jVMrjcr2vc.0000933.0000936,00:15:33.161,00:15:36.576,933,936
lHeaHSJF9mc,lHeaHSJF9mc.0004359.0004362,01:12:39.573,01:12:42.182,4359,4362
kDhN7W8uEKE,kDhN7W8uEKE.0002383.0002384,00:39:43.388,00:39:44.657,2383,2384
WMuYDqYjO7E,WMuYDqYjO7E.0001301.0001302,00:21:41.638,00:21:42.818,1301,1302
nXbFJ323fR4,nXbFJ323fR4.0007654.0007656,02:07:34.871,02:07:36.471,7654,7656
KDZ50j4ElT8,KDZ50j4ElT8.0008101.0008103,02:15:01.670,02:15:03.488,8101,8103
IDBLfpy15Jk,IDBLfpy15Jk.0001394.0001396,00:23:14.888,00:23:16.197,1394,1396
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0004357.0004359,01:12:37.900,01:12:39.194,4357,4359
P_jZLwDKub4,P_jZLwDKub4.0001740.0001743,00:29:00.989,00:29:03.623,1740,1743
8W6tY_wdPDk,8W6tY_wdPDk.0004985.0004989,01:23:05.606,01:23:09.172,4985,4989
5qB7TWrnoCw,5qB7TWrnoCw.0002291.0002292,00:38:11.246,00:38:12.715,2291,2292
nXbFJ323fR4,nXbFJ323fR4.0008241.0008247,02:17:21.521,02:17:27.238,8241,8247
BC3h_9R1hS8,BC3h_9R1hS8.0001561.0001566,00:26:01.119,00:26:06.132,1561,1566
5qB7TWrnoCw,5qB7TWrnoCw.0002419.0002421,00:40:19.045,00:40:21.402,2419,2421
OlipsnmPDlA,OlipsnmPDlA.0008458.0008460,02:20:58.273,02:21:00.885,8458,8460
T_LPlVbEj1E,T_LPlVbEj1E.0001326.0001328,00:22:06.844,00:22:08.735,1326,1328
IDBLfpy15Jk,IDBLfpy15Jk.0003797.0003801,01:03:17.659,01:03:21.448,3797,3801
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0001647.0001650,00:27:27.992,00:27:30.064,1647,1650
_YW4I_NM1B0,_YW4I_NM1B0.0005311.0005314,01:28:31.841,01:28:34.028,5311,5314
aHo7BQ7tFeI,aHo7BQ7tFeI.0001648.0001650,00:27:28.680,00:27:30.258,1648,1650
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0002564.0002565,00:42:44.919,00:42:45.919,2564,2565
hnloinV6LFA,hnloinV6LFA.0005496.0005499,01:31:36.912,01:31:39.607,5496,5499
5qB7TWrnoCw,5qB7TWrnoCw.0000610.0000611,00:10:10.316,00:10:11.456,610,611
v-5VPQfu_5E,v-5VPQfu_5E.0006693.0006694,01:51:33.341,01:51:34.510,6693,6694
s6vN0Sl2F1c,s6vN0Sl2F1c.0005093.0005096,01:24:53.810,01:24:56.358,5093,5096
EqWPe2Od89o,EqWPe2Od89o.0004091.0004094,01:08:11.980,01:08:14.922,4091,4094
WUNSX-9BEMg,WUNSX-9BEMg.0006084.0006085,01:41:24.251,01:41:25.292,6084,6085
8jVMrjcr2vc,8jVMrjcr2vc.0002643.0002644,00:44:03.501,00:44:04.976,2643,2644
IDBLfpy15Jk,IDBLfpy15Jk.0002664.0002667,00:44:24.981,00:44:27.047,2664,2667
hnloinV6LFA,hnloinV6LFA.0008867.0008869,02:27:47.969,02:27:49.571,8867,8869
8W6tY_wdPDk,8W6tY_wdPDk.0003628.0003630,01:00:28.800,01:00:30.240,3628,3630
nXbFJ323fR4,nXbFJ323fR4.0000582.0000587,00:09:42.985,00:09:47.559,582,587
EqWPe2Od89o,EqWPe2Od89o.0003444.0003445,00:57:24.078,00:57:25.358,3444,3445
68pEnlr6_vI,68pEnlr6_vI.0001717.0001726,00:28:37.817,00:28:46.700,1717,1726
nXbFJ323fR4,nXbFJ323fR4.0001538.0001539,00:25:38.990,00:25:39.990,1538,1539
5qB7TWrnoCw,5qB7TWrnoCw.0000494.0000496,00:08:14.467,00:08:16.460,494,496
EqWPe2Od89o,EqWPe2Od89o.0008539.0008540,02:22:19.099,02:22:20.397,8539,8540
nXbFJ323fR4,nXbFJ323fR4.0003454.0003456,00:57:34.158,00:57:36.121,3454,3456
s6vN0Sl2F1c,s6vN0Sl2F1c.0003905.0003908,01:05:05.413,01:05:08.953,3905,3908
gvoKkcw61pA,gvoKkcw61pA.0001953.0001955,00:32:33.555,00:32:35.152,1953,1955
CDQQiBdx_uM,CDQQiBdx_uM.0000563.0000565,00:09:23.887,00:09:25.310,563,565
hnloinV6LFA,hnloinV6LFA.0009584.0009586,02:39:44.581,02:39:46.159,9584,9586
nXbFJ323fR4,nXbFJ323fR4.0005936.0005941,01:38:56.020,01:39:01.558,5936,5941
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0003286.0003287,00:54:46.325,00:54:47.617,3286,3287
5qB7TWrnoCw,5qB7TWrnoCw.0000317.0000318,00:05:17.113,00:05:18.198,317,318
s6vN0Sl2F1c,s6vN0Sl2F1c.0009483.0009486,02:38:03.740,02:38:06.279,9483,9486
vSn8RsHf6JU,vSn8RsHf6JU.0008974.0008977,02:29:34.831,02:29:37.642,8974,8977
KDZ50j4ElT8,KDZ50j4ElT8.0002571.0002572,00:42:51.412,00:42:52.944,2571,2572
v-5VPQfu_5E,v-5VPQfu_5E.0003243.0003244,00:54:03.315,00:54:04.355,3243,3244
EqWPe2Od89o,EqWPe2Od89o.0000544.0000549,00:09:04.851,00:09:09.553,544,549
EqWPe2Od89o,EqWPe2Od89o.0005549.0005553,01:32:29.990,01:32:33.338,5549,5553
kDhN7W8uEKE,kDhN7W8uEKE.0008571.0008573,02:22:51.447,02:22:53.336,8571,8573
lHeaHSJF9mc,lHeaHSJF9mc.0007977.0007978,02:12:57.248,02:12:58.620,7977,7978
aHo7BQ7tFeI,aHo7BQ7tFeI.0001089.0001092,00:18:09.023,00:18:12.522,1089,1092
nXbFJ323fR4,nXbFJ323fR4.0006644.0006645,01:50:44.769,01:50:45.769,6644,6645
8W6tY_wdPDk,8W6tY_wdPDk.0000517.0000518,00:08:37.514,00:08:38.714,517,518
aHo7BQ7tFeI,aHo7BQ7tFeI.0008995.0008997,02:29:55.935,02:29:57.352,8995,8997
gvoKkcw61pA,gvoKkcw61pA.0000773.0000774,00:12:53.234,00:12:54.822,773,774
WUNSX-9BEMg,WUNSX-9BEMg.0003991.0003995,01:06:31.301,01:06:35.070,3991,3995
v-5VPQfu_5E,v-5VPQfu_5E.0006269.0006272,01:44:29.765,01:44:32.732,6269,6272
v-5VPQfu_5E,v-5VPQfu_5E.0006757.0006765,01:52:37.802,01:52:45.512,6757,6765
8W6tY_wdPDk,8W6tY_wdPDk.0002599.0002600,00:43:19.318,00:43:20.838,2599,2600
KDZ50j4ElT8,KDZ50j4ElT8.0007369.0007371,02:02:49.700,02:02:51.314,7369,7371
5qB7TWrnoCw,5qB7TWrnoCw.0005629.0005631,01:33:49.905,01:33:51.972,5629,5631
q5AWYMSYaAk,q5AWYMSYaAk.0004848.0004851,01:20:48.289,01:20:51.486,4848,4851
KDZ50j4ElT8,KDZ50j4ElT8.0004313.0004318,01:11:53.580,01:11:58.018,4313,4318
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0007177.0007178,01:59:37.167,01:59:38.287,7177,7178
vSn8RsHf6JU,vSn8RsHf6JU.0007748.0007749,02:09:08.290,02:09:09.790,7748,7749
hnloinV6LFA,hnloinV6LFA.0009464.0009469,02:37:44.957,02:37:49.863,9464,9469
WUNSX-9BEMg,WUNSX-9BEMg.0000201.0000203,00:03:21.394,00:03:23.127,201,203
WUNSX-9BEMg,WUNSX-9BEMg.0005800.0005801,01:36:40.080,01:36:41.600,5800,5801
KDZ50j4ElT8,KDZ50j4ElT8.0006851.0006853,01:54:11.262,01:54:13.293,6851,6853
o_bTQCDwkYA,o_bTQCDwkYA.0006951.0006955,01:55:51.653,01:55:55.208,6951,6955
JvsqNlgYDFc,JvsqNlgYDFc.0000311.0000313,00:05:11.094,00:05:13.195,311,313
gvoKkcw61pA,gvoKkcw61pA.0001266.0001267,00:21:06.704,00:21:07.997,1266,1267
EqWPe2Od89o,EqWPe2Od89o.0006556.0006569,01:49:16.593,01:49:29.274,6556,6569
_YW4I_NM1B0,_YW4I_NM1B0.0002701.0002704,00:45:01.520,00:45:04.120,2701,2704
OlipsnmPDlA,OlipsnmPDlA.0008772.0008775,02:26:12.704,02:26:15.434,8772,8775
vSn8RsHf6JU,vSn8RsHf6JU.0003642.0003644,01:00:42.368,01:00:44.332,3642,3644
BiwUXvTYyHk,BiwUXvTYyHk.0001354.0001356,00:22:34.380,00:22:36.304,1354,1356
PseanCUn9Do,PseanCUn9Do.0003912.0003915,01:05:12.353,01:05:15.322,3912,3915
vSn8RsHf6JU,vSn8RsHf6JU.0000248.0000250,00:04:08.010,00:04:10.900,248,250
T_LPlVbEj1E,T_LPlVbEj1E.0006169.0006172,01:42:49.732,01:42:52.662,6169,6172
tCTSlXdZ6gQ,tCTSlXdZ6gQ.0006649.0006652,01:50:49.780,01:50:52.576,6649,6652
q5AWYMSYaAk,q5AWYMSYaAk.0006551.0006554,01:49:11.724,01:49:14.101,6551,6554
v-5VPQfu_5E,v-5VPQfu_5E.0003936.0003938,01:05:36.755,01:05:38.374,3936,3938
CDQQiBdx_uM,CDQQiBdx_uM.0000467.0000469,00:07:47.938,00:07:49.756,467,469
